代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000001.SZ,平安银行,2009-10-13,8.7641,8.7056,8.8517,8.6638,8.8183,12696189,267367259.9,0.0543,0.6193,21.0589,0.4342,61749744122.88,N/A,65586761053.44,2923756824,0,3105433762,106.8127,3.999,4.5191,9.9842,
000001.SZ,平安银行,2009-10-14,8.8183,8.8309,9.0647,8.7808,8.8643,29070153,621909572.2,0.0459,0.5208,21.3934,0.9943,62071357373.52,N/A,65928358767.26,2923756824,0,3105433762,107.3691,4.0198,4.5427,10.0362,
000001.SZ,平安银行,2009-10-15,8.8643,8.9561,9.1315,8.8684,8.9436,24515710,528984504.6,0.0793,0.895,21.5774,0.8384,62634527513.46,N/A,66518391182.04,2924114263,0,3105433762,108.33,4.0558,4.5833,10.126,
000001.SZ,平安银行,2009-10-16,8.9436,8.9519,9.048,8.7056,8.8977,19551606,414123540.1,-0.0459,-0.5135,21.181,0.6686,62312874944.53,N/A,66176793468.22,2924114263,0,3105433762,107.7737,4.035,4.5598,10.074,
000001.SZ,平安银行,2009-10-19,8.8977,8.9102,9.215,8.7682,9.2066,34841307,756880641.7,0.309,3.4725,21.7237,1.1915,64476719499.15,N/A,68474814452.1,2924114263,0,3105433762,111.5161,4.1751,4.7181,10.4239,
000001.SZ,平安银行,2009-10-20,9.2066,9.2693,9.3945,9.1899,9.3486,29899315,666569611.8,0.142,1.542,22.2938,1.0225,65470918348.57,N/A,69530661931.18,2924114263,0,3105433762,113.2357,4.2395,4.7909,10.5846,
000001.SZ,平安银行,2009-10-21,9.3486,9.3486,9.6284,9.286,9.4446,28999854,657002722.5,0.096,1.0272,22.6554,0.9917,66143464629.06,N/A,70244911696.44,2924114263,0,3105433762,114.3989,4.283,4.8401,10.6933,
000001.SZ,平安银行,2009-10-22,9.4446,9.3945,9.4822,9.2735,9.2818,22351324,501296678.1,-0.1628,-1.7241,22.4281,0.7644,65003060066.49,N/A,69033792529.26,2924114263,0,3105433762,112.4265,4.2092,4.7566,10.509,
000001.SZ,平安银行,2009-10-23,9.2818,9.3486,9.6284,9.3152,9.524,24940865,569395615.3,0.2422,2.6091,22.8298,0.8529,66699046339.03,N/A,70834944111.22,2924114263,0,3105433762,115.3598,4.319,4.8808,10.7831,
000001.SZ,平安银行,2009-10-26,9.524,9.595,9.6492,9.4238,9.524,16238630,371247201.9,0,0,22.862,0.5553,66699046339.03,N/A,70834944111.22,2924114263,0,3105433762,115.3598,4.319,4.8808,10.7831,
000001.SZ,平安银行,2009-10-27,9.524,9.4697,9.4697,9.1357,9.1858,22412900,497956743.7,-0.3382,-3.5511,22.2174,0.7665,64330513786,N/A,68319542764,2924114263,0,3105433762,111.2633,4.1656,4.7074,10.4002,
000001.SZ,平安银行,2009-10-28,9.1858,9.1524,9.2275,8.9478,9.1357,16509432,359633608.3,-0.0501,-0.5455,21.7835,0.5646,63979620074.44,N/A,67946890712.56,2924114263,0,3105433762,110.6564,4.1429,4.6818,10.3435,
000001.SZ,平安银行,2009-10-29,9.1357,9.0188,9.4405,8.977,9.2735,37312698,829904134.8,0.1378,1.5082,22.2419,1.276,64944577781.23,N/A,68971683854.02,2924114263,0,3105433762,112.3253,4.2054,4.7524,10.4995,
000001.SZ,平安银行,2009-10-30,9.2735,9.5198,9.5866,9.2818,9.3862,26040539,590492346.9,0.1127,1.2157,22.6759,0.8905,65734088632.24,N/A,69810150969.76,2924114263,0,3105433762,113.6908,4.2565,4.8101,10.6271,
000001.SZ,平安银行,2009-11-02,9.3862,9.144,10.3256,9.1023,10.3256,76286214,1830348475.7,0.9395,10.0089,23.9932,2.6089,72313345723.99,N/A,76797376934.26,2924114263,0,3105433762,125.07,4.6825,5.2916,11.6908,
000001.SZ,平安银行,2009-11-03,10.3256,10.2296,10.5386,10.2046,10.4133,53902663,1345694814,0.0877,0.8492,24.9653,1.8434,72927409719.22,N/A,77449518024.28,2924114263,0,3105433762,126.1321,4.7223,5.3365,11.7901,
000001.SZ,平安银行,2009-11-04,10.4133,10.3131,10.9185,10.3131,10.6054,49913087,1276594292.4,0.1921,1.8444,25.5763,1.7069,74272502280.2,N/A,78878017554.8,2924114263,0,3105433762,128.4585,4.8094,5.4349,12.0075,
000001.SZ,平安银行,2009-11-05,10.6054,10.597,10.6304,10.3757,10.4592,28931192,727022422.4,-0.1461,-1.378,25.1294,0.9894,73249062288.15,N/A,77791115738.1,2924114263,0,3105433762,126.6884,4.7431,5.3601,11.8421,
000001.SZ,平安银行,2009-11-06,10.4592,10.6012,10.7265,10.359,10.4801,30297501,762726331.2,0.0209,0.1996,25.1746,1.0361,73395268001.3,N/A,77946387426.2,2924114263,0,3105433762,126.9413,4.7526,5.3708,11.8657,
000001.SZ,平安银行,2009-11-09,10.4801,10.4008,10.5219,10.1377,10.3799,32796651,810528310.7,-0.1002,-0.9562,24.7138,1.1216,72693480578.18,N/A,77201083323.32,2924114263,0,3105433762,125.7275,4.7072,5.3194,11.7523,
000001.SZ,平安银行,2009-11-10,10.3799,10.4467,10.8601,10.4384,10.7724,50208683,1285853204.8,0.3925,3.7812,25.6102,1.7171,75442147985.4,N/A,80120191059.6,2924114263,0,3105433762,130.4815,4.8851,5.5205,12.1966,
000001.SZ,平安银行,2009-11-11,10.7724,10.6513,10.7432,10.5636,10.6847,19209211,490000795.7,-0.0877,-0.814,25.5086,0.6569,74828083990.17,N/A,79468049969.58,2924114263,0,3105433762,129.4194,4.8454,5.4756,12.0974,
000001.SZ,平安银行,2009-11-12,10.6847,10.6931,10.8142,10.4634,10.5052,21303875,541542273.2,-0.1795,-1.6803,25.4199,0.7286,73570714857.08,N/A,78132713451.92,2924114263,0,3105433762,127.2447,4.764,5.3836,11.8941,
000001.SZ,平安银行,2009-11-13,10.5052,10.501,10.6054,10.3549,10.6054,22648046,568337315.4,0.1002,0.9539,25.0943,0.7745,74272502280.2,N/A,78878017554.8,2924114263,0,3105433762,128.4585,4.8094,5.4349,12.0075,
000001.SZ,平安银行,2009-11-16,10.6054,10.6722,10.9937,10.6179,10.9478,33957536,880393414.4,0.3424,3.2283,25.9263,1.1613,76670275975.86,N/A,81424473239.64,2924114263,0,3105433762,132.6056,4.9647,5.6104,12.3952,
000001.SZ,平安银行,2009-11-17,10.9478,10.9645,11.1607,10.6931,10.8684,33975694,896886737.7,-0.0793,-0.7246,26.3979,1.1619,76114694265.89,N/A,80834440824.86,2924114263,0,3105433762,131.6447,4.9287,5.5697,12.3054,
000001.SZ,平安银行,2009-11-18,10.8684,10.881,10.9394,10.7056,10.7766,18193950,471343646.7,-0.0919,-0.8452,25.9066,0.6222,75471389128.03,N/A,80151245397.22,2924114263,0,3105433762,130.532,4.887,5.5227,12.2014,
000001.SZ,平安银行,2009-11-19,10.7766,10.835,10.9394,10.6889,10.835,19773121,511511009.1,0.0585,0.5424,25.869,0.6762,75880765124.85,N/A,80586006123.9,2924114263,0,3105433762,131.2401,4.9135,5.5526,12.2675,
000001.SZ,平安银行,2009-11-20,10.835,10.7515,10.8392,10.6388,10.6931,26628396,683580550.9,-0.142,-1.3102,25.6711,0.9106,74886566275.43,N/A,79530158644.82,2924114263,0,3105433762,129.5206,4.8492,5.4799,12.1068,
000001.SZ,平安银行,2009-11-23,10.6931,10.6972,10.7432,10.5636,10.668,25265701,644587911.3,-0.0251,-0.2343,25.5124,0.864,74711119419.65,N/A,79343832619.1,2924114263,0,3105433762,129.2171,4.8378,5.467,12.0784,
000001.SZ,平安银行,2009-11-24,10.668,10.7515,10.9269,10.4425,10.501,37223596,956197690.1,-0.167,-1.5656,25.6879,1.273,73541473714.45,N/A,78101659114.3,2924114263,0,3105433762,127.1941,4.7621,5.3815,11.8894,
000001.SZ,平安银行,2009-11-25,10.501,10.5094,10.6388,10.167,10.5135,30976531,773227799.7,0.0125,0.1193,24.9617,1.0593,73629197142.34,N/A,78194822127.16,2924114263,0,3105433762,127.3459,4.7677,5.3879,11.9035,
000001.SZ,平安银行,2009-11-26,10.5135,10.5135,10.5177,9.8121,9.9081,42368550,1033181023,-0.6054,-5.7585,24.3856,1.4489,69389231460.99,N/A,73691943172.26,2924114263,0,3105433762,120.0126,4.4932,5.0776,11.2181,
000001.SZ,平安银行,2009-11-27,9.9081,9.7912,9.9791,9.6409,9.7411,38794847,909588084.5,-0.167,-1.6856,23.4461,1.3267,68219585755.79,N/A,72449769667.46,2924114263,0,3105433762,117.9896,4.4175,4.992,11.029,
000001.SZ,平安银行,2009-11-30,9.7411,9.8622,10.1586,9.8246,10.1294,28186240,676858405.6,0.3883,3.9863,24.0138,0.9639,70939012020.38,N/A,75337823066.12,2924114263,0,3105433762,122.693,4.5935,5.191,11.4686,
000001.SZ,平安银行,2009-12-01,10.1294,10.0835,10.1043,9.7286,10.1002,53385346,1268305423.6,-0.0292,-0.2885,23.7576,1.8257,70734324021.97,N/A,75120442702.78,2924114263,0,3105433762,122.339,4.5803,5.176,11.4355,
000001.SZ,平安银行,2009-12-02,10.1002,10.1336,10.3298,10.1294,10.1795,34110019,836075213.4,0.0793,0.7854,24.5111,1.1665,71289905731.94,N/A,75710475117.56,2924114263,0,3105433762,123.2999,4.6163,5.2167,11.5253,
000001.SZ,平安银行,2009-12-03,10.1795,10.1043,10.1753,9.8956,10,33920936,812890749.5,-0.1795,-1.7637,23.9643,1.16,70032536598.85,N/A,74375138599.9,2924114263,0,3105433762,121.1252,4.5349,5.1247,11.3221,
000001.SZ,平安银行,2009-12-04,10,10,10.5845,9.8413,10.5636,79096047,1960035198.4,0.5637,5.6367,24.7804,2.705,73980090853.9,N/A,78567474178.6,2924114263,0,3105433762,127.9528,4.7905,5.4135,11.9603,
000001.SZ,平安银行,2009-12-07,10.5636,10.4676,10.7682,10.3966,10.5887,42171046,1068545177.2,0.0251,0.2372,25.3384,1.4422,74155537709.68,N/A,78753800204.32,2924114263,0,3105433762,128.2562,4.8018,5.4264,11.9886,
000001.SZ,平安银行,2009-12-08,10.5887,10.6179,10.6179,10.2797,10.3423,31247399,778444693.4,-0.2463,-2.3265,24.9123,1.0686,72430310294.51,N/A,76921594284.74,2924114263,0,3105433762,125.2723,4.6901,5.3001,11.7097,
000001.SZ,平安银行,2009-12-09,10.3423,10.3131,10.3632,10.1879,10.2922,20284418,499576625.2,-0.0501,-0.4845,24.6286,0.6937,72079416582.95,N/A,76548942233.3,2924114263,0,3105433762,124.6654,4.6674,5.2745,11.653,
000001.SZ,平安银行,2009-12-10,10.2922,10.3549,10.5219,10.2714,10.3924,19128298,476462797,0.1002,0.9736,24.9088,0.6542,72781204006.07,N/A,77294246336.18,2924114263,0,3105433762,125.8792,4.7128,5.3258,11.7664,
000001.SZ,平安银行,2009-12-11,10.3924,10.3924,10.5428,10.3173,10.4342,17443680,436689794.2,0.0418,0.4018,25.0343,0.5965,73073615432.37,N/A,77604789712.38,2924114263,0,3105433762,126.385,4.7318,5.3472,11.8137,
000001.SZ,平安银行,2009-12-14,10.4342,10.3382,10.7724,10.0167,10.6471,40029297,1000935131.1,0.2129,2.0408,25.0051,1.3689,74564913706.5,N/A,79188560931,2924114263,0,3105433762,128.9642,4.8283,5.4563,12.0548,
000001.SZ,平安银行,2009-12-15,10.6471,10.5428,10.7306,10.4425,10.4718,24853355,628406658.4,-0.1754,-1.6471,25.2846,0.8499,73336785716.04,N/A,77884278750.96,2924114263,0,3105433762,126.8401,4.7488,5.3665,11.8563,
000001.SZ,平安银行,2009-12-16,10.4718,10.3966,10.6263,10.3423,10.3757,16009055,401527631.4,-0.096,-0.9171,25.0813,0.5475,72664239435.55,N/A,77170028985.7,2924114263,0,3105433762,125.6769,4.7053,5.3173,11.7475,
000001.SZ,平安银行,2009-12-17,10.3757,10.3966,10.5219,10.1879,10.2338,18139668,448143106.5,-0.142,-1.3682,24.7051,0.6203,71670040586.13,N/A,76114181506.62,2924114263,0,3105433762,123.9574,4.6409,5.2445,11.5868,
000001.SZ,平安银行,2009-12-18,10.2338,10.1419,10.2547,9.9874,9.9916,19786271,478154159.3,-0.2422,-2.3664,24.166,0.6767,69974054313.59,N/A,74313029924.66,2924114263,0,3105433762,121.0241,4.5311,5.1204,11.3126,
000001.SZ,平安银行,2009-12-21,9.9916,9.9582,10.0793,9.6033,9.8371,17264906,405556984,-0.1545,-1.5462,23.4903,0.5904,68892132036.28,N/A,73164019432.72,2924114263,0,3105433762,119.1528,4.461,5.0412,11.1377,
000001.SZ,平安银行,2009-12-22,9.8371,9.8664,9.8872,9.4572,9.4864,14731918,339795426.2,-0.3507,-3.5654,23.0653,0.5038,66435876055.36,N/A,70555455072.64,2924114263,0,3105433762,114.9046,4.302,4.8615,10.7406,
000001.SZ,平安银行,2009-12-23,9.4864,9.5031,9.6284,9.3027,9.4154,21340199,483286333.5,-0.071,-0.7482,22.6468,0.7298,65938776630.65,N/A,70027531333.1,2924114263,0,3105433762,114.0449,4.2698,4.8251,10.6602,
000001.SZ,平安银行,2009-12-24,9.4154,9.4572,9.7327,9.3778,9.7202,29402860,672728262.4,0.3048,3.2373,22.8797,1.0055,68073380042.64,N/A,72294497979.36,2924114263,0,3105433762,117.7368,4.408,4.9813,11.0053,
000001.SZ,平安银行,2009-12-25,9.7202,9.7202,9.7202,9.7202,9.7202,N/A,N/A,0,0,N/A,N/A,68073380042.64,N/A,72294497979.36,2924114263,0,3105433762,117.7368,4.408,4.9813,11.0053,
000001.SZ,平安银行,2009-12-28,9.7202,9.7202,9.7202,9.7202,9.7202,N/A,N/A,0,0,N/A,N/A,68073380042.64,N/A,72294497979.36,2924114263,0,3105433762,117.7368,4.408,4.9813,11.0053,
000001.SZ,平安银行,2009-12-29,9.7202,9.7703,9.9415,9.6033,9.8496,24343903,571177499.9,0.1294,1.3316,23.4629,0.8325,68979855464.17,N/A,73257182445.58,2924114263,0,3105433762,119.3046,4.4667,5.0477,11.1519,
000001.SZ,平安银行,2009-12-30,9.8496,9.8496,10.2421,9.7787,10.1837,36333042,877732173.7,0.334,3.3913,24.158,1.2425,71319146874.57,N/A,75741529455.18,2924114263,0,3105433762,123.3505,4.6182,5.2188,11.5301,
000001.SZ,平安银行,2009-12-31,10.1837,10.1795,10.3089,10.0584,10.1753,21476184,523456315.8,-0.0084,-0.082,24.3738,0.7345,71260664589.31,N/A,75679420779.94,2924114263,0,3105433762,123.2494,4.6144,5.2146,11.5206,
000001.SZ,平安银行,2010-01-04,10.1753,10.238,10.263,9.8872,9.8998,24192276,580249471.5,-0.2756,-2.7082,23.9849,0.8273,69330749175.73,N/A,73629834497.02,2924114263,0,3105433762,14.636,3.597,4.8715,4.1885,
000001.SZ,平安银行,2010-01-05,9.8998,9.9165,9.9791,9.4989,9.7286,55649982,1293476939.1,-0.1712,-1.7292,23.2431,1.9031,68131862327.9,N/A,72356606654.6,2924114263,0,3105433762,14.3829,3.5348,4.7873,4.1161,
000001.SZ,平安银行,2010-01-06,9.7286,9.7077,9.7077,9.4864,9.5615,41214313,944453697.3,-0.167,-1.7167,22.9157,1.4095,66962216622.7,N/A,71114433149.8,2924114263,0,3105433762,14.136,3.4741,4.7051,4.0454,
000001.SZ,平安银行,2010-01-07,9.5615,9.5615,9.6242,9.3528,9.4572,35533685,804166315.8,-0.1044,-1.0917,22.6311,1.2152,66231188056.95,N/A,70338074709.3,2924114263,0,3105433762,13.9817,3.4362,4.6537,4.0013,
000001.SZ,平安银行,2010-01-08,9.4572,9.3945,9.4989,9.3319,9.4363,28854306,650667404.9,-0.0209,-0.2208,22.5501,0.9868,66084982343.8,N/A,70182803021.2,2924114263,0,3105433762,13.9508,3.4286,4.6434,3.9924,
000001.SZ,平安银行,2010-01-11,9.4363,9.8121,9.8872,9.3027,9.4363,44284602,1009985566.5,0,0,22.8067,1.5145,66084982343.8,N/A,70182803021.2,2924114263,0,3105433762,13.9508,3.4286,4.6434,3.9924,
000001.SZ,平安银行,2010-01-12,9.4363,9.4238,9.4572,9.1023,9.3737,59179591,1310068993.8,-0.0626,-0.6637,22.1372,2.0238,65646365204.35,N/A,69716987956.9,2924114263,0,3105433762,13.8582,3.4059,4.6126,3.9659,
000001.SZ,平安银行,2010-01-13,9.3737,9.1315,9.144,8.6847,8.7515,93503947,1990492740.3,-0.6221,-6.637,21.2878,3.1977,61289434952.48,N/A,65089891651.52,2924114263,0,3105433762,12.9385,3.1798,4.3065,3.7027,
000001.SZ,平安银行,2010-01-14,8.7515,8.7682,8.835,8.6012,8.7557,52119474,1089329453.8,0.0042,0.0477,20.9006,1.7824,61318676095.11,N/A,65120945989.14,2924114263,0,3105433762,12.9446,3.1813,4.3085,3.7045,
000001.SZ,平安银行,2010-01-15,8.7557,8.7766,9.0396,8.6221,8.9478,53950846,1146375321.2,0.1921,2.1936,21.2485,1.845,62663768656.09,N/A,66549445519.66,2924114263,0,3105433762,13.2286,3.2511,4.403,3.7857,
000001.SZ,平安银行,2010-01-18,8.9478,8.9478,9.0856,8.8559,8.9645,34912652,749941265.7,0.0167,0.1867,21.4805,1.194,62780733226.61,N/A,66673662870.14,2924114263,0,3105433762,13.2533,3.2572,4.4113,3.7928,
000001.SZ,平安银行,2010-01-19,8.9645,9.0104,9.3277,9.0021,9.2818,65071514,1438886704,0.3173,3.5398,22.1124,2.2253,65003060066.49,N/A,69033792529.26,2924114263,0,3105433762,13.7224,3.3725,4.5674,3.9271,
000001.SZ,平安银行,2010-01-20,9.2818,9.2776,9.4363,8.8935,8.9269,49083567,1079325997,-0.3549,-3.8237,21.9896,1.6786,62517562942.94,N/A,66394173831.56,2924114263,0,3105433762,13.1977,3.2435,4.3928,3.7769,
000001.SZ,平安银行,2010-01-21,8.9269,9.0104,9.5198,8.9269,9.4697,63230130,1405279426.6,0.5428,6.0804,22.2248,2.1624,66318911484.84,N/A,70431237722.16,2924114263,0,3105433762,14.0002,3.4408,4.6599,4.0065,
000001.SZ,平安银行,2010-01-22,9.4697,9.3695,9.7912,9.1357,9.6367,88253896,2002921979,0.167,1.7637,22.695,3.0181,67488557190.04,N/A,71673411226.96,2924114263,0,3105433762,14.2471,3.5015,4.742,4.0772,
000001.SZ,平安银行,2010-01-25,9.6367,9.4363,9.6451,9.2275,9.2651,35605864,803320186.5,-0.3716,-3.8562,22.5615,1.2177,64886095495.97,N/A,68909575178.78,2924114263,0,3105433762,13.6977,3.3664,4.5592,3.92,
000001.SZ,平安银行,2010-01-26,9.2651,9.2651,9.4321,9.0188,9.2066,34532556,760432404.5,-0.0585,-0.6309,22.0207,1.181,64476719499.15,N/A,68474814452.1,2924114263,0,3105433762,13.6113,3.3452,4.5304,3.8953,
000001.SZ,平安银行,2010-01-27,9.2066,9.3486,9.4363,9.0605,9.1482,40103476,892337325,-0.0585,-0.6349,22.2509,1.3715,64067343502.33,N/A,68040053725.42,2924114263,0,3105433762,13.5249,3.324,4.5017,3.8705,
000001.SZ,平安银行,2010-01-28,9.1482,9.1023,9.2066,8.8142,9.0814,26213249,567566996.6,-0.0668,-0.7303,21.6519,0.8965,63599485220.25,N/A,67543184323.5,2924114263,0,3105433762,13.4261,3.2997,4.4688,3.8423,
000001.SZ,平安银行,2010-01-29,9.0814,9.0146,9.3319,8.9018,9.0605,24068821,528437727.3,-0.0209,-0.2299,21.9553,0.8231,63453279507.1,N/A,67387912635.4,2924114263,0,3105433762,13.3953,3.2921,4.4585,3.8334,
000001.SZ,平安银行,2010-02-01,9.0605,9.0647,9.0897,8.7682,8.8684,28317991,602675218,-0.1921,-2.1198,21.2824,0.9684,62108186946.12,N/A,65959413104.88,2924114263,0,3105433762,13.1113,3.2223,4.364,3.7522,
000001.SZ,平安银行,2010-02-02,8.8684,8.8768,9.1691,8.8768,8.9227,28673360,620475787.9,0.0543,0.6121,21.6395,0.9806,62488321800.31,N/A,66363119493.94,2924114263,0,3105433762,13.1916,3.242,4.3907,3.7751,
000001.SZ,平安银行,2010-02-03,8.9227,8.9895,9.4279,8.8684,9.4279,54900574,1214267914.8,0.5052,5.6621,22.1176,1.8775,66026500058.54,N/A,70120694345.96,2924114263,0,3105433762,13.9385,3.4256,4.6393,3.9889,
000001.SZ,平安银行,2010-02-04,9.4279,9.3236,9.3737,9.1899,9.2693,30334603,675283309,-0.1587,-1.6829,22.2612,1.0374,64915336638.6,N/A,68940629516.4,2924114263,0,3105433762,13.7039,3.368,4.5612,3.9218,
000001.SZ,平安银行,2010-02-05,9.2693,9.0271,9.3194,8.9394,9.1858,27617400,601515186.8,-0.0835,-0.9009,21.7803,0.9445,64330513786,N/A,68319542764,2924114263,0,3105433762,13.5804,3.3376,4.5202,3.8864,
000001.SZ,平安银行,2010-02-08,9.1858,9.1357,9.2192,8.9561,9.0021,20642307,447137546.4,-0.1837,-2,21.6612,0.7059,63043903510.28,N/A,66953151908.72,2924114263,0,3105433762,13.3088,3.2709,4.4297,3.8087,
000001.SZ,平安银行,2010-02-09,9.0021,9.0188,9.2484,8.9895,9.1858,24817026,543120228.3,0.1837,2.0408,21.885,0.8487,64330513786,N/A,68319542764,2924114263,0,3105433762,13.5804,3.3376,4.5202,3.8864,
000001.SZ,平安银行,2010-02-10,9.1858,9.2693,9.3444,9.1941,9.3027,25383964,564177459.1,0.1169,1.2727,22.2257,0.8681,65149265779.64,N/A,69189064217.36,2924114263,0,3105433762,13.7533,3.3801,4.5777,3.9359,
000001.SZ,平安银行,2010-02-11,9.3027,9.2735,9.3319,9.2192,9.2317,13910229,308844870.8,-0.071,-0.763,22.2027,0.4757,64652166354.93,N/A,68661140477.82,2924114263,0,3105433762,13.6483,3.3543,4.5428,3.9059,
000001.SZ,平安银行,2010-02-12,9.2317,9.2567,9.4363,9.2567,9.3737,18838563,422488280.9,0.142,1.5378,22.4268,0.6442,65646365204.35,N/A,69716987956.9,2924114263,0,3105433762,13.8582,3.4059,4.6126,3.9659,
000001.SZ,平安银行,2010-02-22,9.3737,9.3152,9.3737,9.2192,9.2275,16577759,367933709.4,-0.1461,-1.559,22.1944,0.5669,64622925212.3,N/A,68630086140.2,2924114263,0,3105433762,13.6422,3.3528,4.5407,3.9041,
000001.SZ,平安银行,2010-02-23,9.2275,9.1983,9.2066,8.9352,8.9979,23778128,513377936.4,-0.2296,-2.4887,21.5903,0.8132,63014662367.65,N/A,66922097571.1,2924114263,0,3105433762,13.3027,3.2693,4.4277,3.8069,
000001.SZ,平安银行,2010-02-24,8.9979,8.9394,9.0981,8.8601,9.0647,23148645,497531459.6,0.0668,0.7425,21.4929,0.7916,63482520649.73,N/A,67418966973.02,2924114263,0,3105433762,13.4014,3.2936,4.4606,3.8352,
000001.SZ,平安银行,2010-02-25,9.0647,9.048,9.357,9.0229,9.2484,34787898,770836536.7,0.1837,2.0267,22.1582,1.1897,64769130925.45,N/A,68785357828.3,2924114263,0,3105433762,13.673,3.3604,4.551,3.9129,
000001.SZ,平安银行,2010-02-26,9.2484,9.1899,9.4446,9.1774,9.3737,45021730,1008966463,0.1253,1.3544,22.4107,1.5397,65646365204.35,N/A,69716987956.9,2924114263,0,3105433762,13.8582,3.4059,4.6126,3.9659,
000001.SZ,平安银行,2010-03-01,9.3737,9.3737,9.3737,9.3737,9.3737,N/A,N/A,0,0,N/A,N/A,65646365204.35,N/A,69716987956.9,2924114263,0,3105433762,13.8582,3.4059,4.6126,3.9659,
000001.SZ,平安银行,2010-03-02,9.3737,9.5574,10.0041,9.5574,9.6492,68464727,1599219809.8,0.2756,2.9399,23.3583,2.3414,67576280617.93,N/A,71766574239.82,2924114263,0,3105433762,14.2656,3.506,4.7482,4.0825,
000001.SZ,平安银行,2010-03-03,9.6492,9.6492,9.7494,9.5198,9.7286,28411139,655444671.7,0.0793,0.8222,23.07,0.9716,68131862327.9,N/A,72356606654.6,2924114263,0,3105433762,14.3829,3.5348,4.7873,4.1161,
000001.SZ,平安银行,2010-03-04,9.7286,9.7369,9.8664,9.6033,9.6451,37632084,877389766.9,-0.0835,-0.8584,23.3149,1.287,67547039475.3,N/A,71735519902.2,2924114263,0,3105433762,14.2595,3.5045,4.7462,4.0807,
000001.SZ,平安银行,2010-03-05,9.6451,9.6451,9.8079,9.6242,9.716,29184210,681193905.7,0.071,0.7359,23.3412,0.9981,68044138900.01,N/A,72263443641.74,2924114263,0,3105433762,14.3644,3.5303,4.7811,4.1108,
000001.SZ,平安银行,2010-03-08,9.716,9.7369,10.0417,9.6284,9.9582,44105392,1045698959.3,0.2422,2.4925,23.7091,1.5083,69740125172.55,N/A,74064595223.7,2924114263,0,3105433762,14.7224,3.6183,4.9003,4.2132,
000001.SZ,平安银行,2010-03-09,9.9582,9.9707,10.1336,9.8121,9.9457,39436014,943966309.8,-0.0125,-0.1258,23.9367,1.3486,69652401744.66,N/A,73971432210.84,2924114263,0,3105433762,14.7039,3.6137,4.8941,4.2079,
000001.SZ,平安银行,2010-03-10,9.9457,9.8998,10.0542,9.7494,9.7703,21105884,499356452.3,-0.1754,-1.7632,23.6596,0.7218,68424273754.2,N/A,72667150030.8,2924114263,0,3105433762,14.4447,3.55,4.8078,4.1337,
000001.SZ,平安银行,2010-03-11,9.7703,9.8329,10.0083,9.7661,9.8789,24121835,571453920,0.1086,1.1111,23.6903,0.8249,69184543462.58,N/A,73474562808.92,2924114263,0,3105433762,14.6052,3.5894,4.8612,4.1797,
000001.SZ,平安银行,2010-03-12,9.8789,9.8329,9.8329,9.5532,9.5699,28307335,655910208.2,-0.309,-3.1276,23.171,0.9681,67020698907.96,N/A,71176541825.04,2924114263,0,3105433762,14.1484,3.4772,4.7092,4.0489,
000001.SZ,平安银行,2010-03-15,9.5699,9.5532,9.5532,9.2693,9.3486,18908995,424857073.8,-0.2213,-2.3124,22.4685,0.6467,65470918348.57,N/A,69530661931.18,2924114263,0,3105433762,13.8212,3.3968,4.6003,3.9553,
000001.SZ,平安银行,2010-03-16,9.3486,9.3486,9.4488,9.286,9.4154,19684875,441221896.8,0.0668,0.7146,22.4143,0.6732,65938776630.65,N/A,70027531333.1,2924114263,0,3105433762,13.92,3.421,4.6332,3.9836,
000001.SZ,平安银行,2010-03-17,9.4154,9.4446,9.6868,9.3778,9.6826,19285971,441162464.4,0.2672,2.8381,22.8748,0.6595,67810209758.97,N/A,72015008940.78,2924114263,0,3105433762,14.315,3.5181,4.7646,4.0966,
000001.SZ,平安银行,2010-03-18,9.6826,9.7077,9.8121,9.595,9.6242,21815220,507527261.8,-0.0585,-0.6037,23.2648,0.746,67400833762.15,N/A,71580248214.1,2924114263,0,3105433762,14.2286,3.4969,4.7359,4.0719,
